,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
235,12.857645184136183,Low Fat,0.04357366,Hard Drinks,192.8846,OUT027,Medium,Tier 3,Supermarket Type3,2293.0152
236,12.857645184136183,Regular,0.082741482,Snack Foods,118.7782,OUT019,Small,Tier 1,Grocery Store,119.1782
237,12.3,Regular,0.064565202,Starchy Foods,92.9804,OUT013,High,Tier 3,Supermarket Type1,1929.4884
238,12.857645184136183,Low Fat,0.084554569,Snack Foods,109.8912,OUT027,Medium,Tier 3,Supermarket Type3,2074.6328
239,12.857645184136183,Low Fat,0.058451805,Health and Hygiene,79.9618,OUT027,Medium,Tier 3,Supermarket Type3,241.6854
240,17.25,Low Fat,0.113748685,Household,251.3724,OUT045,Not Applicable,Tier 2,Supermarket Type1,6795.1548
241,15.85,Low Fat,0.020603511,Household,42.7112,OUT017,Not Applicable,Tier 2,Supermarket Type1,639.168
242,18.85,Low Fat,0.052044976,Health and Hygiene,192.1846,OUT035,Small,Tier 2,Supermarket Type1,3248.4382
243,16.35,Regular,0.062764429,Fruits and Vegetables,227.6062,OUT017,Not Applicable,Tier 2,Supermarket Type1,7222.5984
244,14.1,Low Fat,0.087977262,Dairy,229.0668,OUT035,Small,Tier 2,Supermarket Type1,3225.1352
245,7.905,Low Fat,0.010010425,Snack Foods,249.0408,OUT035,Small,Tier 2,Supermarket Type1,3755.112
246,12.0,Low Fat,0.033946163,Canned,179.3976,OUT013,High,Tier 3,Supermarket Type1,3440.8544
247,12.15,Regular,0.058414678,Fruits and Vegetables,163.4552,OUT035,Small,Tier 2,Supermarket Type1,974.7312
248,10.1,Low Fat,0.027106459,Meat,75.367,OUT049,Medium,Tier 1,Supermarket Type1,535.969
249,17.5,Low Fat,0.027022883,Frozen Foods,262.491,OUT017,Not Applicable,Tier 2,Supermarket Type1,5259.82
250,12.857645184136183,Low Fat,0.058153409,Dairy,152.034,OUT019,Small,Tier 1,Grocery Store,306.268
251,17.1,Low Fat,0.128937661,Fruits and Vegetables,112.3886,OUT018,Medium,Tier 3,Supermarket Type2,1779.0176
252,7.785,Low Fat,0.088846306,Fruits and Vegetables,61.451,OUT049,Medium,Tier 1,Supermarket Type1,759.012
253,11.8,Regular,0.09357779,Snack Foods,125.9704,OUT013,High,Tier 3,Supermarket Type1,1877.556
254,13.15,Regular,0.165694678,Fruits and Vegetables,171.8764,OUT045,Not Applicable,Tier 2,Supermarket Type1,3779.0808
255,12.857645184136183,Low Fat,0.148392623,Frozen Foods,41.5796,OUT019,Small,Tier 1,Grocery Store,41.2796
256,8.5,Low Fat,0.098438394,Canned,51.1324,OUT017,Not Applicable,Tier 2,Supermarket Type1,259.662
257,8.645,Low Fat,0.143303291,Health and Hygiene,96.341,OUT013,High,Tier 3,Supermarket Type1,193.082
258,17.6,Regular,0.076276208,Meat,110.9202,OUT045,Not Applicable,Tier 2,Supermarket Type1,1687.803
259,9.1,Low Fat,0.175103435,Baking Goods,127.5362,OUT017,Not Applicable,Tier 2,Supermarket Type1,4655.9394
260,12.8,Regular,0.023511371,Meat,225.9404,OUT013,High,Tier 3,Supermarket Type1,4950.8888
261,7.63,Low Fat,0.06105276,Soft Drinks,95.4436,OUT035,Small,Tier 2,Supermarket Type1,1418.154
262,9.285,Regular,0.049559042,Frozen Foods,246.4144,OUT017,Not Applicable,Tier 2,Supermarket Type1,1225.072
263,13.6,Regular,0.119418124,Dairy,231.03,OUT045,Not Applicable,Tier 2,Supermarket Type1,5359.69
264,8.895,Low Fat,0.072545601,Breakfast,176.237,OUT045,Not Applicable,Tier 2,Supermarket Type1,1764.37
265,16.35,Low Fat,0.090486828,Household,195.211,OUT013,High,Tier 3,Supermarket Type1,2553.343
266,17.6,Low Fat,0.056245075,Frozen Foods,43.3454,OUT013,High,Tier 3,Supermarket Type1,1006.6896
267,7.975,Low Fat,0.014618973,Baking Goods,85.225,OUT013,High,Tier 3,Supermarket Type1,1081.925
268,15.85,Low Fat,0.043479126,Starchy Foods,36.7164,OUT017,Not Applicable,Tier 2,Supermarket Type1,308.9312
269,15.7,Low Fat,0.045166237,Frozen Foods,178.666,OUT013,High,Tier 3,Supermarket Type1,2516.724
270,8.985,Regular,0.057827101,Frozen Foods,128.831,OUT046,Small,Tier 1,Supermarket Type1,1428.141
271,20.35,Low Fat,0.089394766,Dairy,260.1594,OUT013,High,Tier 3,Supermarket Type1,2093.2752
272,6.59,Low Fat,0.10550944,Fruits and Vegetables,85.6908,OUT013,High,Tier 3,Supermarket Type1,1929.4884
273,19.85,Low Fat,0.005234153,Dairy,264.0884,OUT035,Small,Tier 2,Supermarket Type1,5829.7448
274,16.85,Low Fat,0.036390174,Snack Foods,91.4488,OUT046,Small,Tier 1,Supermarket Type1,2082.6224
275,12.857645184136183,Low Fat,0.03292824,Meat,173.1738,OUT027,Medium,Tier 3,Supermarket Type3,7298.4996
276,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,OUT013,High,Tier 3,Supermarket Type1,7452.9652
277,17.6,Regular,0.076552407,Meat,110.5202,OUT017,Not Applicable,Tier 2,Supermarket Type1,450.0808
278,7.905,Low Fat,0.016758569,Snack Foods,250.4408,OUT010,Not Applicable,Tier 3,Grocery Store,500.6816
279,12.857645184136183,Low Fat,0.044248175,Snack Foods,126.202,OUT027,Medium,Tier 3,Supermarket Type3,3668.558
280,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,OUT018,Medium,Tier 3,Supermarket Type2,736.3748
281,7.825,Low Fat,0.186032678,Household,253.0698,OUT035,Small,Tier 2,Supermarket Type1,6088.0752
282,12.857645184136183,Low Fat,0.031867464,Household,101.0016,OUT027,Medium,Tier 3,Supermarket Type3,2125.2336
283,20.75,Low Fat,0.021370201,Soft Drinks,153.0024,OUT017,Not Applicable,Tier 2,Supermarket Type1,2277.036
284,12.857645184136183,Low Fat,0.193772568,Fruits and Vegetables,190.3846,OUT019,Small,Tier 1,Grocery Store,573.2538
285,6.26,Regular,0.009866049,Meat,151.1366,OUT035,Small,Tier 2,Supermarket Type1,2267.049
286,18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,OUT010,Not Applicable,Tier 3,Grocery Store,296.9468
287,13.0,Low Fat,0.099729888,Household,46.306,OUT018,Medium,Tier 3,Supermarket Type2,559.272
288,20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,OUT035,Small,Tier 2,Supermarket Type1,5559.43
289,8.695,Low Fat,0.119721451,Household,95.5094,OUT049,Medium,Tier 1,Supermarket Type1,1237.7222
290,7.27,Low Fat,0.071222087,Soft Drinks,113.5518,OUT045,Not Applicable,Tier 2,Supermarket Type1,569.259
291,12.857645184136183,Regular,0.060371962,Breakfast,174.0712,OUT027,Medium,Tier 3,Supermarket Type3,3866.9664
292,12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,OUT045,Not Applicable,Tier 2,Supermarket Type1,1379.5376
293,7.075,Low Fat,0.05858462,Dairy,142.7128,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664
294,12.857645184136183,Regular,0.11679292,Baking Goods,196.211,OUT027,Medium,Tier 3,Supermarket Type3,5499.508
295,8.195,Low Fat,0.031452265,Baking Goods,94.3462,OUT049,Medium,Tier 1,Supermarket Type1,925.462
296,7.09,Low Fat,0.00721395,Baking Goods,47.9034,OUT035,Small,Tier 2,Supermarket Type1,583.2408
297,6.095,Low Fat,0.081196619,Others,141.4154,OUT046,Small,Tier 1,Supermarket Type1,1418.154
298,19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,OUT017,Not Applicable,Tier 2,Supermarket Type1,942.7728
299,6.15,Low Fat,0.04627095,Baking Goods,99.3384,OUT046,Small,Tier 1,Supermarket Type1,2364.9216
300,12.857645184136183,Regular,0.02747716,Canned,87.9856,OUT027,Medium,Tier 3,Supermarket Type3,3251.7672
301,12.857645184136183,Regular,0.104704537,Fruits and Vegetables,125.2678,OUT019,Small,Tier 1,Grocery Store,254.3356
302,17.7,Low Fat,0.012540003,Household,167.0474,OUT035,Small,Tier 2,Supermarket Type1,5895.659
303,17.85,Low Fat,0.147023834,Breads,93.7436,OUT018,Medium,Tier 3,Supermarket Type2,1134.5232
304,9.395,Low Fat,0.159657596,Soft Drinks,224.972,OUT045,Not Applicable,Tier 2,Supermarket Type1,7696.648
305,15.75,Low Fat,0.141398626,Hard Drinks,250.5382,OUT017,Not Applicable,Tier 2,Supermarket Type1,2775.7202
306,7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,OUT045,Not Applicable,Tier 2,Supermarket Type1,5317.0788
307,7.075,Low Fat,0.0,Frozen Foods,98.0068,OUT018,Medium,Tier 3,Supermarket Type2,874.8612
308,6.445,Low Fat,0.029691762,Baking Goods,92.6436,OUT046,Small,Tier 1,Supermarket Type1,1039.9796
309,19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,OUT035,Small,Tier 2,Supermarket Type1,3038.0454
310,20.25,Regular,0.014790559,Dairy,193.6162,OUT035,Small,Tier 2,Supermarket Type1,3848.324
311,15.0,Regular,0.054378253,Canned,59.1904,OUT046,Small,Tier 1,Supermarket Type1,527.3136
312,6.67,Regular,0.123428594,Snack Foods,89.1514,OUT046,Small,Tier 1,Supermarket Type1,2390.8878
313,12.857645184136183,Regular,0.029943463,Canned,60.222,OUT027,Medium,Tier 3,Supermarket Type3,1677.816
314,16.7,Regular,0.052368061,Frozen Foods,112.7176,OUT013,High,Tier 3,Supermarket Type1,801.6232
315,7.07,Low Fat,0.093861144,Snack Foods,115.5834,OUT045,Not Applicable,Tier 2,Supermarket Type1,1267.0174
316,6.48,Low Fat,0.033968647,Snack Foods,148.0076,OUT045,Not Applicable,Tier 2,Supermarket Type1,886.8456
317,19.0,Regular,0.173154079,Fruits and Vegetables,228.272,OUT010,Not Applicable,Tier 3,Grocery Store,452.744
318,13.35,Low Fat,0.139735226,Frozen Foods,147.5392,OUT045,Not Applicable,Tier 2,Supermarket Type1,3877.6192
319,12.857645184136183,Low Fat,0.043351896,Fruits and Vegetables,146.6418,OUT027,Medium,Tier 3,Supermarket Type3,4414.254
320,12.857645184136183,Low Fat,0.042086652,Hard Drinks,122.4388,OUT027,Medium,Tier 3,Supermarket Type3,5448.9072
321,9.695,Regular,0.12848269,Baking Goods,223.9404,OUT049,Medium,Tier 1,Supermarket Type1,4950.8888
322,15.0,Low Fat,0.049357077,Soft Drinks,62.6168,OUT017,Not Applicable,Tier 2,Supermarket Type1,958.752
323,11.15,Regular,0.008326735,Dairy,149.9708,OUT017,Not Applicable,Tier 2,Supermarket Type1,1956.1204
324,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,OUT049,Medium,Tier 1,Supermarket Type1,2404.2038
325,9.8,Low Fat,0.151420934,Others,194.3478,OUT010,Not Applicable,Tier 3,Grocery Store,387.4956
326,16.35,Low Fat,0.032511818,Meat,165.0842,OUT013,High,Tier 3,Supermarket Type1,994.7052
327,9.6,Regular,0.022323658,Breads,101.299,OUT045,Not Applicable,Tier 2,Supermarket Type1,1754.383
328,12.857645184136183,Low Fat,0.019292355,Health and Hygiene,129.9994,OUT027,Medium,Tier 3,Supermarket Type3,3340.9844
329,13.35,Low Fat,0.048124443,Breads,216.7166,OUT045,Not Applicable,Tier 2,Supermarket Type1,3918.8988
330,20.7,Low Fat,0.09261307,Dairy,76.367,OUT013,High,Tier 3,Supermarket Type1,306.268
331,12.857645184136183,Low Fat,0.094697274,Baking Goods,158.4604,OUT027,Medium,Tier 3,Supermarket Type3,4278.4308
332,16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,OUT045,Not Applicable,Tier 2,Supermarket Type1,4425.5726
333,12.857645184136183,Regular,0.056596985,Snack Foods,230.9984,OUT027,Medium,Tier 3,Supermarket Type3,9267.936
334,12.857645184136183,Low Fat,0.2047,Frozen Foods,76.867,OUT019,Small,Tier 1,Grocery Store,229.701
335,12.857645184136183,Regular,0.020618324,Breakfast,129.3994,OUT027,Medium,Tier 3,Supermarket Type3,2055.9904
336,5.5,Low Fat,0.04709821,Others,101.3016,OUT046,Small,Tier 1,Supermarket Type1,3339.6528
337,15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,OUT045,Not Applicable,Tier 2,Supermarket Type1,6410.3224
338,15.7,Regular,0.038078899,Frozen Foods,122.9046,OUT017,Not Applicable,Tier 2,Supermarket Type1,1992.0736
339,7.895,Regular,0.095102092,Breakfast,104.4332,OUT017,Not Applicable,Tier 2,Supermarket Type1,2870.9296
340,12.857645184136183,Regular,0.011953902,Canned,164.5184,OUT027,Medium,Tier 3,Supermarket Type3,2807.0128
341,17.35,Regular,0.062799379,Baking Goods,88.183,OUT013,High,Tier 3,Supermarket Type1,539.298
342,7.285,Low Fat,0.031125709,Household,174.3054,OUT013,High,Tier 3,Supermarket Type1,4377.635
343,20.25,Low Fat,0.026005891,Household,180.9976,OUT045,Not Applicable,Tier 2,Supermarket Type1,2716.464
344,12.857645184136183,Low Fat,0.09246392,Snack Foods,190.9504,OUT019,Small,Tier 1,Grocery Store,383.5008
345,15.85,Low Fat,0.107765165,Soft Drinks,59.5904,OUT049,Medium,Tier 1,Supermarket Type1,703.0848
346,6.17,Low Fat,0.010647477,Meat,66.3826,OUT049,Medium,Tier 1,Supermarket Type1,1937.478
347,19.5,Low Fat,0.015749341,Household,182.2608,OUT049,Medium,Tier 1,Supermarket Type1,3307.6944
348,19.2,Low Fat,0.077628053,Household,197.611,OUT049,Medium,Tier 1,Supermarket Type1,3142.576
349,16.7,Low Fat,0.0,Canned,181.2292,OUT018,Medium,Tier 3,Supermarket Type2,2554.0088
350,20.85,Regular,0.056695731,Breads,104.0648,OUT018,Medium,Tier 3,Supermarket Type2,1869.5664
351,14.5,Regular,0.063993068,Breads,260.4594,OUT045,Not Applicable,Tier 2,Supermarket Type1,5494.8474
352,11.395,Regular,0.069529262,Meat,233.1616,OUT013,High,Tier 3,Supermarket Type1,6093.4016
353,7.97,Low Fat,0.034452949,Soft Drinks,174.0422,OUT046,Small,Tier 1,Supermarket Type1,2586.633
354,7.71,Regular,0.06670068,Snack Foods,55.2956,OUT049,Medium,Tier 1,Supermarket Type1,1255.6988
355,19.25,Regular,0.034699737,Canned,141.7496,OUT046,Small,Tier 1,Supermarket Type1,4093.3384
356,7.075,Low Fat,0.058346939,Dairy,142.2128,OUT046,Small,Tier 1,Supermarket Type1,3163.8816
357,12.857645184136183,Regular,0.065203103,Meat,166.0816,OUT027,Medium,Tier 3,Supermarket Type3,5033.448
358,11.6,Regular,0.078929571,Frozen Foods,79.9276,OUT046,Small,Tier 1,Supermarket Type1,1137.1864
359,12.857645184136183,Low Fat,0.182514881,Fruits and Vegetables,98.77,OUT027,Medium,Tier 3,Supermarket Type3,2696.49
360,12.1,Low Fat,0.016895293,Hard Drinks,178.566,OUT018,Medium,Tier 3,Supermarket Type2,898.83
361,10.0,Low Fat,0.073379745,Health and Hygiene,118.244,OUT046,Small,Tier 1,Supermarket Type1,2756.412
362,14.35,Low Fat,0.08075758,Baking Goods,81.896,OUT045,Not Applicable,Tier 2,Supermarket Type1,878.856
363,10.395,Low Fat,0.112271498,Snack Foods,58.222,OUT049,Medium,Tier 1,Supermarket Type1,659.142
364,12.857645184136183,Low Fat,0.153741385,Dairy,182.6292,OUT019,Small,Tier 1,Grocery Store,182.4292
365,8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,OUT013,High,Tier 3,Supermarket Type1,3610.6334
366,8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,OUT035,Small,Tier 2,Supermarket Type1,5153.292
367,9.195,Regular,0.078502143,Meat,108.7596,OUT017,Not Applicable,Tier 2,Supermarket Type1,2588.6304
368,20.7,Regular,0.047684831,Dairy,212.5876,OUT018,Medium,Tier 3,Supermarket Type2,1286.3256
369,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,OUT017,Not Applicable,Tier 2,Supermarket Type1,1230.3984
370,12.857645184136183,Regular,0.0,Fruits and Vegetables,60.2194,OUT027,Medium,Tier 3,Supermarket Type3,1733.7432
371,12.857645184136183,Low Fat,0.053392944,Health and Hygiene,193.8162,OUT019,Small,Tier 1,Grocery Store,384.8324
372,16.5,Low Fat,0.036715907,Household,180.0318,OUT045,Not Applicable,Tier 2,Supermarket Type1,3969.4996
373,9.0,Low Fat,0.065236932,Snack Foods,176.437,OUT035,Small,Tier 2,Supermarket Type1,7763.228
374,6.785,Regular,0.041947547,Meat,41.2112,OUT013,High,Tier 3,Supermarket Type1,809.6128
375,19.5,Low Fat,0.082888496,Canned,178.6002,OUT018,Medium,Tier 3,Supermarket Type2,1253.7014
376,7.575,Low Fat,0.055390121,Dairy,195.2768,OUT046,Small,Tier 1,Supermarket Type1,5715.2272
377,18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,OUT013,High,Tier 3,Supermarket Type1,1464.76
378,16.75,Low Fat,0.060495243,Dairy,169.8106,OUT013,High,Tier 3,Supermarket Type1,3251.1014
379,7.47,Regular,0.0,Frozen Foods,214.3218,OUT035,Small,Tier 2,Supermarket Type1,4274.436
380,12.857645184136183,Regular,0.014753811,Fruits and Vegetables,231.7958,OUT027,Medium,Tier 3,Supermarket Type3,5375.0034
381,12.857645184136183,Low Fat,0.160707489,Fruits and Vegetables,38.019,OUT027,Medium,Tier 3,Supermarket Type3,1318.284
382,13.85,Regular,0.085622362,Meat,119.4124,OUT018,Medium,Tier 3,Supermarket Type2,2251.7356
383,6.635,Regular,0.046350909,Frozen Foods,37.4506,OUT017,Not Applicable,Tier 2,Supermarket Type1,1176.4686
384,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,OUT046,Small,Tier 1,Supermarket Type1,3523.4136
385,15.25,Low Fat,0.026604781,Snack Foods,86.2198,OUT035,Small,Tier 2,Supermarket Type1,610.5386
386,15.85,Low Fat,0.0,Canned,96.4094,OUT035,Small,Tier 2,Supermarket Type1,1237.7222
387,15.2,Low Fat,0.031860325,Snack Foods,235.1248,OUT010,Not Applicable,Tier 3,Grocery Store,474.0496
388,12.857645184136183,Regular,0.0,Snack Foods,52.6666,OUT027,Medium,Tier 3,Supermarket Type3,717.7324
389,20.75,Low Fat,0.021250002,Soft Drinks,150.5024,OUT046,Small,Tier 1,Supermarket Type1,2580.6408
390,10.195,Low Fat,0.159936948,Frozen Foods,143.2154,OUT046,Small,Tier 1,Supermarket Type1,2552.6772
391,7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,OUT045,Not Applicable,Tier 2,Supermarket Type1,3914.904
392,18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,OUT046,Small,Tier 1,Supermarket Type1,796.9626
393,12.857645184136183,Low Fat,0.179484411,Dairy,228.9352,OUT019,Small,Tier 1,Grocery Store,916.1408
394,18.35,Low Fat,0.089163056,Household,191.3504,OUT045,Not Applicable,Tier 2,Supermarket Type1,3259.7568
395,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,OUT049,Medium,Tier 1,Supermarket Type1,1677.816
396,13.8,Regular,0.056960814,Snack Foods,230.0984,OUT049,Medium,Tier 1,Supermarket Type1,3707.1744
397,21.2,Regular,0.00704098,Starchy Foods,173.5738,OUT046,Small,Tier 1,Supermarket Type1,2954.1546
398,10.5,Regular,0.011026594,Snack Foods,166.4842,OUT018,Medium,Tier 3,Supermarket Type2,2652.5472
399,8.97,Low Fat,0.093203257,Household,52.7956,OUT045,Not Applicable,Tier 2,Supermarket Type1,1037.3164
400,12.857645184136183,Low Fat,0.026916794,Others,50.9666,OUT027,Medium,Tier 3,Supermarket Type3,717.7324
401,10.6,Low Fat,0.035264298,Health and Hygiene,86.1224,OUT045,Not Applicable,Tier 2,Supermarket Type1,426.112
402,13.65,Low Fat,0.015908424,Breads,231.1668,OUT035,Small,Tier 2,Supermarket Type1,6911.004
403,19.0,Low Fat,0.017719277,Health and Hygiene,211.0244,OUT046,Small,Tier 1,Supermarket Type1,3811.0392
404,12.857645184136183,Regular,0.035334201,Snack Foods,115.3518,OUT027,Medium,Tier 3,Supermarket Type3,2277.036
405,12.857645184136183,Low Fat,0.065652494,Baking Goods,48.9034,OUT019,Small,Tier 1,Grocery Store,48.6034
406,6.865,Low Fat,0.056919038,Snack Foods,212.8218,OUT049,Medium,Tier 1,Supermarket Type1,5770.4886
407,10.8,Regular,0.048143292,Baking Goods,40.2138,OUT046,Small,Tier 1,Supermarket Type1,690.4346
408,16.7,Low Fat,0.022047313,Dairy,110.2886,OUT013,High,Tier 3,Supermarket Type1,1890.2062
409,12.857645184136183,Low Fat,0.090427268,Hard Drinks,126.2336,OUT027,Medium,Tier 3,Supermarket Type3,3195.84
410,15.15,Low Fat,0.027779254,Baking Goods,150.1708,OUT046,Small,Tier 1,Supermarket Type1,1504.708
411,10.5,Low Fat,0.0,Household,238.3248,OUT010,Not Applicable,Tier 3,Grocery Store,711.0744
412,17.6,Low Fat,0.008033611,Dairy,174.2422,OUT018,Medium,Tier 3,Supermarket Type2,4311.055
413,19.35,Low Fat,0.033088472,Meat,175.4738,OUT046,Small,Tier 1,Supermarket Type1,521.3214
414,15.7,Low Fat,0.160663021,Household,59.4562,OUT046,Small,Tier 1,Supermarket Type1,829.5868
415,18.1,Low Fat,0.178975721,Dairy,155.5288,OUT017,Not Applicable,Tier 2,Supermarket Type1,1571.288
416,10.195,Regular,0.017627888,Starchy Foods,239.6538,OUT035,Small,Tier 2,Supermarket Type1,2403.538
417,12.857645184136183,Low Fat,0.0194158,Breads,41.6454,OUT019,Small,Tier 1,Grocery Store,83.8908
418,6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,OUT045,Not Applicable,Tier 2,Supermarket Type1,844.2344
419,19.0,Low Fat,0.027139013,Household,127.3336,OUT017,Not Applicable,Tier 2,Supermarket Type1,2940.1728
420,7.075,Low Fat,0.03777249,Frozen Foods,98.0068,OUT010,Not Applicable,Tier 3,Grocery Store,291.6204
421,13.15,Low Fat,0.036746479,Frozen Foods,181.2976,OUT045,Not Applicable,Tier 2,Supermarket Type1,3259.7568
422,20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,OUT049,Medium,Tier 1,Supermarket Type1,3415.554
423,20.35,Regular,0.0,Dairy,256.7672,OUT018,Medium,Tier 3,Supermarket Type2,5624.6784
424,18.85,Low Fat,0.05213575,Health and Hygiene,190.1846,OUT049,Medium,Tier 1,Supermarket Type1,6687.961
425,16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,OUT049,Medium,Tier 1,Supermarket Type1,5642.655
426,11.3,Low Fat,0.007309544,Meat,196.2426,OUT018,Medium,Tier 3,Supermarket Type2,4943.565
427,17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,OUT018,Medium,Tier 3,Supermarket Type2,3135.2522
428,18.0,Regular,0.142978223,Fruits and Vegetables,87.4514,OUT045,Not Applicable,Tier 2,Supermarket Type1,796.9626
429,7.935,Low Fat,0.017191055,Dairy,51.535,OUT045,Not Applicable,Tier 2,Supermarket Type1,848.895
430,12.857645184136183,Low Fat,0.143592939,Baking Goods,37.3164,OUT019,Small,Tier 1,Grocery Store,38.6164
431,20.25,Regular,0.011995271,Canned,184.5924,OUT046,Small,Tier 1,Supermarket Type1,4997.4948
432,15.5,Regular,0.15717236,Snack Foods,149.1418,OUT049,Medium,Tier 1,Supermarket Type1,588.5672
433,12.857645184136183,Low Fat,0.061393095,Dairy,91.812,OUT019,Small,Tier 1,Grocery Store,372.848
434,12.857645184136183,Regular,0.264124669,Meat,155.7314,OUT019,Small,Tier 1,Grocery Store,155.1314
435,15.35,Low Fat,0.020310046,Soft Drinks,218.0508,OUT013,High,Tier 3,Supermarket Type1,3038.7112
436,10.1,Low Fat,0.054630834,Health and Hygiene,200.2084,OUT046,Small,Tier 1,Supermarket Type1,1587.2672
437,16.7,Regular,0.052517969,Frozen Foods,115.4176,OUT045,Not Applicable,Tier 2,Supermarket Type1,687.1056
438,20.7,Regular,0.047565208,Dairy,213.4876,OUT049,Medium,Tier 1,Supermarket Type1,1929.4884
439,16.0,Low Fat,0.060797393,Starchy Foods,223.8404,OUT013,High,Tier 3,Supermarket Type1,3600.6464
440,14.0,Low Fat,0.041291169,Starchy Foods,180.7634,OUT046,Small,Tier 1,Supermarket Type1,2181.1608
441,12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,OUT046,Small,Tier 1,Supermarket Type1,3428.2042
442,20.85,Regular,0.056580228,Breads,105.6648,OUT045,Not Applicable,Tier 2,Supermarket Type1,623.1888
